pos	HSC	MPP	LMPP	CLP	CMP	GMP-A	GMP-B	GMP-C	MEP	Mono	mDC	Ery	Mega	CD4	CD8	Bcell	Plasma	NK	pDC	chr
24502639	0.010868519110852416	0.009245776094682346	0.005933322434768881	0.001207569643162812	0.005254006893598299	0.005760855712040789	0.006186652517102423	0.005072218821922249	0.0041208619924378385	0.0028701842032987897	0.0030541906556452196	0.0008361579381095385	0.003817618115511823	0.008375657391652393	0.005024700870072977	0.003490956428485187	0.0001272179135695852	0.0014055566383292483	0.004498184331943997	chr1
24502739	0.010900784434270807	0.009734007900687236	0.00622022920609497	0.0014895197022284643	0.00574452789058428	0.006199671000897577	0.006694038174735588	0.005549370219201257	0.004257045583693285	0.003242096387300786	0.003079277459127556	0.0008830329577438914	0.004351163249370028	0.008452405140239367	0.005038911167484279	0.0034677940625402913	0.00024741250676244784	0.0014373768314673758	0.004471711199411576	chr1
24502839	0.010550797727366838	0.010495121010051659	0.006639963262979958	0.0027382606741580963	0.006695652903173823	0.007710948203941389	0.007534748842264422	0.007904559683491134	0.005088243121988894	0.004245045829726348	0.003989570062294546	0.0024325495235034853	0.005749723625608279	0.009661248182574883	0.005655685021769071	0.004467793867248771	0.0012900566998376743	0.0017034058369882232	0.005394329010059964	chr1
24502939	0.008499009187318067	0.00908891748217701	0.006427998937799808	0.00340435387030923	0.0062944135235741576	0.006982550538042614	0.00639092194963637	0.0071234727982774065	0.005122118516148759	0.003544051997479112	0.004680737110122023	0.004024649734583079	0.006192808727431005	0.01037318166730375	0.005716482379721957	0.005081860406392014	0.0022003751038742235	0.0015601769620680235	0.0053701088038944035	chr1
24503039	0.005844977155400713	0.0060211646267791024	0.004705719175140252	0.0019901924210189562	0.00401204189448996	0.0039007768539003917	0.004078813488101344	0.004025964944316984	0.0036754801001588505	0.0024211769735380186	0.0030006891445833214	0.0026438172355767106	0.004553497642798255	0.009056501507079304	0.004591933749876399	0.003998306931881405	0.0019065128785345766	0.0011233517235469596	0.0040554629549276995	chr1
24503139	0.004366233522489909	0.004248997435608146	0.003477277074250656	0.0013027783568279948	0.0026416099194319425	0.0026337793976918115	0.0028893650840314763	0.002773691034388214	0.002505073923337074	0.0017969212809317318	0.002048926439034273	0.0012273332974438674	0.0031873834727276025	0.006791140418114778	0.003255845976910246	0.002963087680699262	0.0008672207366194103	0.0007303457047317725	0.002907541701528453	chr1
24503239	0.0028854899668492727	0.0026641960248602265	0.0024549268358081107	0.0008943735053332714	0.0017703807754315135	0.0019998365549609783	0.002093248370949008	0.0017376263541779959	0.0017755025376250697	0.001220136163038047	0.0015589658077568025	0.0007285434621554197	0.002042033154139914	0.0038116343839598695	0.001891902863156014	0.0018174506967283722	9.082433243869011e-05	0.00047593600112228124	0.0015326270420666914	chr1
24503339	0.002289512687512554	0.0022945090699228263	0.0022007374273986966	0.0010903048933928509	0.0015532187780362581	0.0014197832940879055	0.0016962175545684524	0.0013954193292505608	0.0014404999256941455	0.0010145493768011636	0.0014604104906087258	0.0006621921983645898	0.0015105646188852417	0.003249294108485231	0.0014543720578323624	0.0018210466868476627	0.0001446165986914484	0.0003817664414957003	0.0014937621972717498	chr1
24503439	0.0015260751293124772	0.0017948672343749477	0.0013595915503561487	0.0009576009096440641	0.001277044060864002	0.0009075361448568839	0.0013998829714770597	0.0008342693993582102	0.0009157723573770388	0.0007570305019863322	0.0012553642156840415	0.0002558319796017201	0.0010194591503429312	0.00215856462551041	0.0007877007535638254	0.001374193269459624	0.00018962971052609927	0.00019449052090909414	0.001477427691069817	chr1
24503539	0.0010412936118168877	0.0011878504429619283	0.0008106655654386958	0.000645139957274403	0.0007215269660937156	0.0005729469578924544	0.0009453114604561653	0.000604143263039813	0.0006967190655742784	0.0005029023902093576	0.0008823899791046397	0.00011619723267070734	0.0006049266809908784	0.0012716721461961318	0.0005182709291106578	0.0008674773460275756	0.00014605318596929085	9.697945700520138e-05	0.001057236653619487	chr1
24503639	0.0005051807349080598	0.0005612563294484487	0.0003811442474574417	0.00030841732857195725	0.0002535316673133719	9.386262723839331e-05	0.0002770173635116715	0.00036705866328060906	0.00046379732359805466	0.0003206939691579327	0.00012799390655034588	0.00016241204381458777	0.000287213632158825	0.0006111206737889912	0.00032231462057220563	0.0003854044699239632	0.00016887898569194356	5.1489484378318015e-05	0.0004359622641909959	chr1
24503739	0.0003046550478935648	0.00031143540931189903	0.00021895520717888793	0.0002679812068283157	0.00010512002517799093	0.0	6.76103216141422e-05	0.00014811575352574404	0.00030681102295482016	0.00021575904890207455	1.2799390385322767e-06	0.00022117087306618686	0.00024983562355007167	0.00048051932052768843	0.00020516068071081288	0.00017609726726763376	0.0001473301536462761	2.5668799555733636e-05	0.000388085279016222	chr1
24503839	0.00023625765682157147	0.00019084877026117556	9.871160426194275e-05	0.00019115257551539664	4.188376003185576e-05	4.5302782336357664e-05	6.123974419761209e-05	8.375001499693916e-05	0.00015403073024931185	0.000236460494793398	6.809275684991713e-05	4.951586588427123e-05	0.000198051513145396	0.00041990156401408964	0.00017456016932659814	0.00013675301050022331	9.513409724793682e-05	2.2858901386696837e-05	0.0005007370459261033	chr1
24503939	0.00014652774657769997	7.110287836953451e-05	0.00011521014303621665	0.00018233014895314756	6.194572912274466e-05	3.1090144740637616e-05	2.8975852120346658e-05	4.99517893601922e-05	5.97934778212565e-05	0.00022200517481756009	0.00014514508710612313	0.0	0.00015470341575866834	0.0003931048790540793	0.00011271322681772942	0.00013315702951300303	0.0001328046479987869	7.617102477555062e-05	0.00048045972788232465	chr1
24504039	0.00015532741129468396	9.416327018159015e-05	4.781780208542002e-05	0.00017644853124498152	0.00010289091750122549	5.181690790106269e-05	0.0	7.405787676287202e-05	4.785751682035817e-05	0.00022539592888596652	0.0001525687333930474	0.0	0.0001567799713221044	0.0003764545058783856	8.2193456232413e-05	0.0001312532766875093	7.741616959855526e-05	0.00010548509802119686	0.00017066740293369417	chr1
24504139	0.00017306006944694887	8.503519878309311e-05	0.0	0.00010660432096050966	0.00010605859683136584	8.823679174009533e-05	3.904547448841039e-06	7.405787676287202e-05	8.241496484843639e-05	0.00026590651945024903	0.0001525687333930474	6.04093563788109e-05	0.00016326920745784207	0.00038204798600894983	0.00011037176293684536	0.00015272339581163735	5.395188657128896e-05	9.158749204765544e-05	0.0	chr1
24504239	0.0001558607255878518	0.00010569346681362846	0.0	0.0001363800106081003	8.541002045711763e-05	0.00015900388213912014	4.500504691032566e-05	7.405787676287202e-05	0.00015005207558398083	0.0002005898863784415	0.00010162715965946277	0.00015647013768691073	0.00017053715192986827	0.0003555114520406899	0.00015227589239128774	0.00022570064484774683	8.555683873407092e-05	9.599219776604562e-05	0.0	chr1
24504339	0.00015892727609703492	8.239286244868606e-05	0.0	0.0001966665921168023	6.734251612965043e-05	0.00018091503236772894	7.747444148489851e-05	6.436573852880487e-05	0.00023485423117626644	0.00015115625913701564	6.0157134811017005e-05	0.0002888425539420975	0.0001805305755789043	0.0004712835653836006	0.00018198826163836829	0.00029338968236550743	0.00015259764609059062	8.80941047537598e-05	0.0	chr1
24504439	0.00015146089329240545	6.701926792372264e-05	0.0	0.00015292206041231732	7.391251770327487e-05	0.000130578607910678	0.0001459067730882704	1.4662465533588756e-05	0.00023917391634096575	0.00011421488262262848	3.8910146771381214e-05	0.0003911753451718553	0.0001422440742198369	0.0004910558817116689	0.00013394788201333318	0.00020475934528104353	0.00018196790390405225	7.009556616035007e-05	0.0	chr1
24504539	0.00015972724510322542	7.146319776490671e-05	0.0	0.0001514516559852758	7.3795196246603e-05	8.823679174009533e-05	0.0001796091826466878	0.0	0.00020495749717731876	3.9082904675240865e-05	6.220503727266865e-05	0.00035321318177850263	0.00011018724299075755	0.00042198285632397337	7.613794619564387e-05	8.038073302108062e-05	0.00021437096187800742	5.726116698336099e-05	0.0	chr1
24504639	0.00022585805215040108	7.278436599363655e-05	0.0	5.6242969334337855e-05	5.162144093562055e-05	8.823679174009533e-05	6.432228165722344e-05	0.0	0.0001467554760096307	5.318130407863826e-05	1.100747573137758e-05	0.00014293580115072436	9.526199987856091e-05	0.00037879596039509003	7.670312713240898e-05	6.218930377909038e-05	0.0002265021590191352	5.460315547650174e-05	0.0	chr1
24504739	0.0002113252740830367	4.491972437898256e-05	0.0	0.0	7.039287400311893e-05	3.5827690605877634e-05	0.0	3.678042201645993e-05	0.0001325459978647691	2.1593750984950433e-05	0.0	0.0001650528862809041	0.0001012320968588488	0.00043108853207319674	7.298908097652392e-05	7.392912204284092e-05	0.00010566908239912933	4.435082501566981e-05	0.0	chr1
24504839	0.00018879280159100968	5.885204530936218e-06	0.0	6.72710025371492e-05	0.0001262378873789266	0.0	0.0	1.317136734373227e-05	9.74201728931939e-05	2.9089102566503476e-05	2.5342792962939078e-05	0.0002376761605487831	6.709871304297948e-05	0.0005204541996921034	6.556098866475379e-05	7.763086671941473e-05	4.21399350734328e-05	2.0656548761400467e-05	0.0	chr1
24504939	0.00011092910488368244	0.0	0.0	4.8890947199130295e-05	0.0001352716395426602	0.0	0.0	0.0	8.787140499924703e-05	5.318130407863826e-05	7.62843666965237e-05	0.00014359601436202135	4.114176409018277e-05	0.000503803827743058	9.559631844712868e-05	6.504493481906379e-05	2.346428202952508e-05	1.5036752407195928e-05	0.0	chr1
24505039	7.573044662098447e-05	6.6058418204386115e-06	0.0	8.454825455488697e-06	0.00012788038777233272	0.0	0.0	0.0	8.969021820882367e-05	5.318130407863826e-05	0.00012466606235304376	3.301057725618082e-05	3.8675853939667084e-05	0.0005899174702738112	0.0001666476368164999	4.717079821239482e-05	0.0	2.604851553367779e-05	0.0	chr1
24505139	5.506456797657333e-05	3.062708480385174e-05	0.0	8.197504680756434e-05	0.00012412610115883303	5.537006729999271e-05	2.2399772206509118e-05	0.0	0.00010981083708657465	9.851033621027024e-05	0.00017816751587072975	0.00012279934739299264	1.9857065948889477e-05	0.0009779491819578087	0.0004548091830183972	9.941827549243026e-05	0.0	3.728810782268228e-05	0.0	chr1
24505239	4.639823157439422e-05	3.771335148395862e-05	0.0	0.00015034885266499467	7.61416253800403e-05	8.20187627919678e-05	6.391127666260859e-05	0.0	0.0001297041050825107	0.00011974716596732028	0.00017330374719997011	0.00016010129969247698	0.0	0.0008582746269260492	0.0004091102635861044	0.00010671600114388372	8.7791531402985e-06	5.057816662325774e-05	0.0	chr1
24505339	8.226353042760482e-05	3.771335148395862e-05	0.0	0.00015292206041231732	5.819144250924498e-05	6.188419286469773e-05	0.0001050117761240932	0.0	0.0001722188600369318	2.6412191287377387e-05	0.00016869596725871682	0.00015382929001380263	0.0	0.00044253566617240053	0.0002238116520472912	9.254360773291229e-05	3.6872443189253704e-05	5.19451439696425e-05	0.0	chr1
24505439	7.039731692888794e-05	4.576046788340202e-05	1.9574538865376615e-06	0.00010954512981459269	1.1262859840499028e-05	0.00015663511016949808	9.638067123718143e-05	1.640208008842132e-05	0.00014357255135410735	2.980294557427043e-05	5.6061330246191454e-05	0.00010332310681184596	3.7248221747263265e-05	0.0001239672229344286	9.172079202359643e-05	6.684292544842093e-05	3.33607819331343e-05	3.235180063366396e-05	3.6611817921481994e-05	chr1
24505539	1.7066016225184955e-05	2.7504323216008038e-05	5.7884707787613705e-05	4.0803722850401974e-05	0.0	6.277248271443024e-05	2.322178219573881e-05	1.317136734373227e-05	0.00013470583747950197	5.318130407863826e-05	0.0	9.011887590937364e-05	7.267945706783077e-05	5.099176304253868e-05	7.6703127132409e-06	2.950818983593673e-05	1.40466450244776e-05	2.840275454692564e-05	0.00014926356537219582	chr1
24505639	0.0	3.1828146953022404e-05	8.333160831260331e-05	0.0	0.0	0.0	0.0	0.0	0.00010776467230823474	5.318130407863826e-05	0.0	6.503083719467622e-05	5.399045382181714e-05	5.9837272477859906e-05	0.0	4.21998843890278e-05	4.597083826192669e-05	2.0732491955376204e-05	0.0001678511037015636	chr1
24505739	0.0	3.326942153202719e-05	2.7683990681032644e-05	5.183175605321332e-05	0.0	0.0	0.0	0.0	3.1715552511765435e-05	5.318130407863826e-05	0.0	9.242961631730629e-05	4.179068781400269e-05	4.9170628284783376e-05	0.0	3.8603904265652e-05	8.475873304542734e-05	5.543853160228801e-06	0.0001678511037015636	chr1
24505839	0.0	9.248178548614057e-06	0.0	7.75638335264398e-05	0.0	0.0	0.0	0.0	0.0	2.230759399271739e-05	0.0	9.837152022341885e-05	3.8675853939667084e-05	1.795118169078733e-05	4.0370066911794207e-07	3.130617989762463e-05	6.464649130583441e-05	0.0	0.00011096197123895311	chr1
24505939	0.0	0.0	0.0	7.829903573996054e-05	2.4168220074404165e-05	0.0	0.0	0.0	0.0	0.0	0.0	7.031252955566515e-05	4.672250796068945e-05	3.941455110368523e-05	1.6551727433835625e-05	4.410363894221052e-05	4.549197536336495e-05	2.5061254011993214e-06	0.0	chr1
24506039	1.0266275385462826e-05	0.0	0.0	0.0001327039995404965	5.783947813922938e-05	0.0	0.0	0.0	1.0003471443642424e-05	8.744576845145216e-06	0.0	4.126322157022603e-05	0.00012744861609494576	3.512187722110565e-05	3.0600510719140005e-05	0.00012099415729397974	1.4844749855413828e-05	1.7694764196346723e-05	8.448881058803537e-06	chr1
24506139	1.3332825175925747e-05	0.0	0.0	0.0001922553788356778	1.3022681690577002e-05	0.0	0.0	0.0	2.1825755877038016e-05	2.3735280008251302e-05	0.0	3.069983684824816e-05	0.0001186232557441148	7.713805041490242e-05	8.098235422505917e-05	0.0001255420144841561	3.6712822223066454e-06	3.2807459797518384e-05	0.00011039871250169955	chr1
24506239	0.0	0.0	0.0	0.00026209958912014965	7.156608856983758e-06	0.0	0.0	0.0	6.740975777914552e-05	7.638120203805165e-05	0.0	0.0	9.435350655496687e-05	0.00014725172455321519	0.00011432802949420118	0.00011380219629444936	5.985786232021705e-05	4.100932458558852e-05	4.449744024303196e-05	chr1
24506339	1.6399374966388668e-05	0.0	0.0	4.3744531704485e-05	3.0620900191356734e-05	0.0	0.0	0.0	7.263884436904272e-05	6.388894940212992e-05	0.0	3.994279847997879e-05	0.0001160275552483307	0.0001858857950053966	8.792600573388778e-05	0.00013072445443982594	6.081558811734052e-05	5.612201919470703e-05	0.0	chr1
24506439	3.973181902425873e-05	0.0	0.0	4.631773945180765e-05	3.4961794088215735e-05	0.0	0.0	0.0	6.77507838683055e-05	2.6769112791260865e-06	0.0	4.9185760111709426e-05	9.383436766410785e-05	0.00020891013681589805	8.970228867800673e-05	0.00012480166475904066	7.789503155188847e-05	5.445126910468122e-05	0.0	chr1
24506539	2.5732352589536693e-05	0.0	3.355635234064563e-05	0.00010182550657262474	4.540340373201171e-05	0.0	0.0	0.0	0.00010901510419158402	0.0	0.0	0.0	9.34450134959636e-05	0.00036643826240528973	0.00010706141745007823	8.344789358703164e-05	8.731266948466023e-05	4.169281349267962e-05	0.0	chr1
24506639	0.0	0.0	8.500942633519127e-05	9.888469771854173e-05	3.6956258851637434e-05	0.0	0.0	0.0	0.00014550504126857638	0.0	4.479786634862969e-05	0.0	7.190074703375153e-05	0.0009639004239285209	0.0004978436679374678	6.240083192291681e-05	1.835641111153323e-05	4.032583553331892e-05	0.0	chr1
24506739	0.0	0.0	0.00022091266232715436	0.0	0.0	0.0	0.0	0.0	0.000135501567736611	0.0	7.62843666965237e-05	0.0	3.8675853939667084e-05	0.0016606144337962601	0.000982123010321748	7.14965461551819e-05	0.0	3.052916397824628e-05	2.9852713074439165e-05	chr1
24506839	0.0	0.0	0.00022510720636973505	3.5289706248996304e-05	9.503037990421054e-06	0.0	0.0	0.0	0.00015312132070438467	4.818440302426956e-06	5.606132988771372e-05	3.301057725618082e-07	5.048626571318959e-05	0.0017225330150123293	0.001130442643108734	6.737174549947113e-05	2.8252911015142447e-05	3.46300963561504e-05	5.407283877634263e-05	chr1
24506939	7.599710350277676e-06	0.0	0.00011800650613682613	6.249218814926429e-06	2.7687863774560112e-05	0.0	0.0	0.0	0.00014573239388150113	4.051059069077478e-05	4.863768346422652e-06	6.205988524161994e-05	7.81304149808658e-05	0.0015590211485900216	0.001087650375205299	1.3643571644572898e-05	2.8572152947516936e-05	2.9390016068610223e-05	0.0	chr1
24507039	3.426536070212917e-05	0.0	2.9361808298064923e-05	0.0	8.400216297705525e-05	0.0	0.0	0.0	0.00010969716095871885	5.675051911747304e-05	0.0	3.862237538973156e-05	5.009691147889764e-05	0.00163628926837851	0.0013015309659426782	3.03543028061428e-05	7.055246796498254e-05	4.586968900003569e-05	0.0	chr1
24507139	2.7598948114166298e-05	4.203717522097299e-06	1.9574538865376615e-06	0.0	0.00015111003619336196	0.0	0.0	0.0	9.79885525157894e-05	2.2664515496600866e-05	0.0	3.102994262080997e-05	6.13881842733642e-05	0.0011682577259802369	0.0010831289122330751	3.849814014437624e-05	0.00010997884799606647	3.136453895066993e-05	4.56239577175391e-05	chr1
24507239	9.332977623148023e-07	1.7775719807725718e-05	2.0693083943398138e-05	5.8448575974900126e-05	0.00018396004406148414	0.0	0.0	0.0	0.00010503645238395805	5.799974438106521e-05	0.0	6.139967369649632e-05	9.98044648207896e-05	0.0004597063605417838	0.0006752297515612446	2.3268106680666957e-05	9.800727528696382e-05	2.2631071804769627e-05	0.0001768632434976207	chr1
24507339	0.0	1.3211683640877223e-06	4.390289431234469e-05	0.00010954512981459269	0.00016073039564045487	0.0	0.0	2.062685829301469e-05	0.0001485742882025238	0.00013687939826872018	0.0	2.1456875216517535e-05	7.826019800578985e-05	0.00036930004891456985	0.0005711557171883375	1.914330595091236e-05	6.081558811734052e-05	2.3466446938502736e-05	0.00019995685172501703	chr1
